Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C]
0.0,86.0,,754.0,0.0,43.0,2.61,13.0,30.0
8.028,86.0,,763.0,16.0,43.0,2.63,13.0,30.0
16.060000000000002,86.0,,1263.0,38.0,44.0,15.58,27.0,30.0
24.097999872000003,86.0,,1645.0,44.0,44.0,16.61,24.0,30.0
32.139000064,87.0,,1829.0,41.0,44.0,4.63,14.0,30.0
40.179000064,86.0,,1450.0,39.0,44.0,12.3,20.0,30.0
48.213999872,86.0,,1575.0,51.0,43.0,17.02,23.0,30.0
56.24,86.0,,1915.0,46.0,43.0,13.36,20.0,30.0
64.269999872,84.0,,875.0,6.0,44.0,2.61,13.0,30.0
72.28999987200001,85.0,,733.0,0.0,45.0,2.63,13.0,30.0
80.324,85.0,,754.0,0.0,45.0,2.69,13.0,30.0
88.34999987200001,86.0,,774.0,11.0,45.0,2.69,13.0,30.0
96.36800000000001,86.0,,2048.0,32.0,46.0,21.58,26.0,30.0
104.39399987200001,87.0,,1469.0,47.0,45.0,16.97,48.0,30.0
112.420999936,87.0,,1902.0,50.0,45.0,4.02,14.0,30.0
120.433999872,85.0,,1904.0,48.0,45.0,3.52,13.0,30.0
128.449999872,84.0,,2001.0,56.0,45.0,16.58,22.0,30.0
136.477999872,84.0,,1338.0,43.0,45.0,2.33,13.0,30.0
144.510999808,84.0,,840.0,25.0,45.0,1.86,12.0,30.0
152.536,85.0,,987.0,39.0,45.0,10.8,49.0,30.0
160.57600000000002,86.0,,755.0,9.0,45.0,2.88,13.0,30.0
168.598999808,86.0,,739.0,0.0,46.0,2.52,13.0,30.0
176.62599987200002,86.0,,752.0,2.0,46.0,2.66,13.0,30.0
184.656,84.0,,1987.0,32.0,47.0,6.38,15.0,30.0
192.67399987200002,85.0,,1247.0,45.0,47.0,10.94,21.0,30.0
200.692999936,85.0,,1526.0,56.0,46.0,2.8,13.0,30.0
208.72,84.0,,1863.0,60.0,45.0,3.86,14.0,30.0
216.756999936,83.0,,2092.0,68.0,45.0,3.97,14.0,30.0
224.79500006400002,81.0,,1930.0,53.0,45.0,3.5,13.0,30.0
232.83399987200002,81.0,,1447.0,53.0,45.0,3.19,13.0,30.0
240.85699993600002,83.0,,1477.0,51.0,44.0,20.66,23.0,30.0
248.89200000000002,84.0,,1347.0,36.0,44.0,2.44,14.0,30.0
256.918999808,84.0,,1206.0,48.0,43.0,14.02,48.0,30.0
264.94999987200003,85.0,,1662.0,58.0,42.0,20.44,49.0,30.0
272.969999872,86.0,,1694.0,60.0,40.0,19.25,50.0,30.0
280.99799987200004,86.0,,2035.0,69.0,40.0,10.8,18.0,30.0
289.03399987200004,84.0,,1726.0,50.0,42.0,2.88,13.0,30.0
297.052,84.0,,1365.0,41.0,42.0,2.52,13.0,30.0
305.08300006400003,84.0,,1460.0,56.0,40.0,17.02,49.0,30.0
313.116999936,84.0,,1415.0,42.0,42.0,2.58,13.0,30.0
321.15200000000004,84.0,,1290.0,39.0,42.0,2.27,12.0,30.0
329.16899993600003,84.0,,1068.0,25.0,42.0,2.08,12.0,30.0
337.20300006400004,84.0,,863.0,11.0,42.0,2.8,13.0,30.0
345.232,84.0,,1510.0,33.0,42.0,3,21.0,30.0
353.26499993600004,85.0,,1404.0,43.0,42.0,11.97,20.0,30.0
361.29900006400004,84.0,,1504.0,44.0,42.0,2.69,13.0,30.0
369.334999808,85.0,,776.0,25.0,43.0,2.86,13.0,30.0
377.36,85.0,,1634.0,30.0,43.0,2.91,13.0,30.0
385.39399987200005,84.0,,1917.0,41.0,43.0,12,19.0,30.0
393.409999872,84.0,,1931.0,37.0,43.0,9.3,17.0,30.0
401.438999808,85.0,,788.0,19.0,44.0,2.44,13.0,30.0
409.478999808,86.0,,794.0,3.0,44.0,2.27,12.0,30.0
417.51699993600005,86.0,,741.0,0.0,44.0,2.44,13.0,30.0
425.56099993600003,87.0,,743.0,0.0,45.0,2.5,13.0,30.0
433.597999872,85.0,,1602.0,27.0,45.0,13,21.0,30.0
441.640999936,85.0,,1253.0,35.0,45.0,13,21.0,30.0
449.67600000000004,86.0,,1721.0,48.0,44.0,3.83,13.0,30.0
457.71200000000005,85.0,,1777.0,46.0,44.0,3.19,13.0,30.0
465.74,84.0,,740.0,31.0,44.0,2.8,13.0,30.0
473.774999808,84.0,,1906.0,39.0,44.0,3.91,13.0,30.0
481.79099980800004,86.0,,777.0,20.0,44.0,2.47,13.0,30.0
489.812,86.0,,741.0,0.0,45.0,2.41,13.0,30.0
497.824,86.0,,752.0,0.0,45.0,2.5,13.0,30.0
505.84599987200005,86.0,,748.0,0.0,45.0,2.47,13.0,30.0
513.8619998720001,85.0,,753.0,0.0,46.0,2.5,13.0,30.0
521.888999936,85.0,,768.0,0.0,46.0,2.55,13.0,30.0
529.9099998720001,85.0,,744.0,0.0,46.0,2.5,13.0,30.0
537.944999936,85.0,,990.0,1.0,47.0,3.83,14.0,30.0
545.993999872,86.0,,1249.0,13.0,48.0,7.66,17.0,30.0
554.02,86.0,,2011.0,35.0,47.0,18.55,22.0,30.0
562.032999936,86.0,,2053.0,36.0,46.0,4.16,14.0,30.0
570.0590000640001,84.0,,881.0,6.0,47.0,1.66,12.0,30.0
578.0830000640001,85.0,,805.0,10.0,47.0,3.16,13.0,30.0
586.105999872,86.0,,838.0,19.0,48.0,9.8,18.0,30.0
594.116,86.0,,788.0,0.0,48.0,2.77,13.0,30.0
602.156999936,87.0,,1398.0,3.0,48.0,9.63,18.0,30.0
610.2030000640001,87.0,,738.0,0.0,49.0,2.63,13.0,30.0
618.235000064,87.0,,921.0,0.0,50.0,3.83,13.0,30.0
626.256999936,88.0,,752.0,7.0,50.0,2.69,13.0,30.0
634.292999936,88.0,,1040.0,18.0,50.0,7.55,17.0,30.0
642.3189998080001,89.0,,716.0,4.0,50.0,2.5,13.0,30.0
650.347000064,90.0,,710.0,14.0,50.0,3.52,14.0,30.0
658.371000064,90.0,,835.0,8.0,50.0,1.69,12.0,30.0
666.388999936,90.0,,881.0,15.0,51.0,3.83,13.0,30.0
674.417999872,90.0,,1665.0,12.0,51.0,11.02,18.0,30.0
682.456,90.0,,788.0,9.0,51.0,2.13,12.0,30.0
690.502999808,91.0,,916.0,17.0,51.0,7.08,17.0,30.0
698.5299998720001,91.0,,1149.0,12.0,51.0,3.55,13.0,30.0
706.552,91.0,,810.0,15.0,51.0,2.19,13.0,30.0
714.566999808,93.0,,869.0,7.0,52.0,2.05,12.0,30.0
722.595000064,93.0,,1487.0,11.0,52.0,5.27,15.0,30.0
730.613999872,93.0,,1846.0,16.0,53.0,7.55,17.0,30.0
738.6409999360001,94.0,,1010.0,19.0,53.0,3.55,14.0,30.0
746.6789998080001,94.0,,796.0,12.0,53.0,2.33,12.0,30.0
754.694999808,94.0,,2270.0,15.0,52.0,23.36,27.0,30.0
762.7269998080001,94.0,,855.0,10.0,53.0,1.69,12.0,30.0
770.7560000000001,95.0,,1464.0,20.0,53.0,9.44,18.0,30.0
778.782999808,95.0,,932.0,12.0,54.0,4.44,13.0,30.0
786.816,95.0,,857.0,12.0,54.0,1.88,12.0,30.0
794.844,96.0,,1950.0,10.0,54.0,4.19,14.0,30.0
802.883000064,96.0,,936.0,10.0,54.0,2.27,12.0,30.0
810.9339998720001,96.0,,823.0,11.0,54.0,5.08,15.0,30.0
818.9720000000001,96.0,,746.0,10.0,54.0,3.72,17.0,30.0
827.0,97.0,,763.0,7.0,54.0,2.27,12.0,30.0
835.025999872,97.0,,823.0,9.0,55.0,2.77,13.0,30.0
843.046999808,98.0,,1705.0,11.0,54.0,13.55,20.0,30.0
851.070999808,98.0,,764.0,9.0,54.0,3.77,14.0,30.0
859.093999872,98.0,,940.0,10.0,55.0,1.91,12.0,30.0
867.124,98.0,,727.0,7.0,55.0,2.11,12.0,30.0
875.1550000640001,98.0,,763.0,1.0,55.0,2.19,13.0,30.0
883.190999808,99.0,,764.0,0.0,56.0,2.19,12.0,30.0
891.216,99.0,,738.0,2.0,56.0,3.22,13.0,30.0
899.246999808,98.0,,845.0,2.0,57.0,3.3,13.0,30.0
907.288,95.0,,801.0,1.0,58.0,3.02,13.0,30.0
915.3219998720001,93.0,,777.0,0.0,59.0,2.19,12.0,30.0
923.3560000000001,92.0,,1146.0,1.0,60.0,2.05,12.0,30.0
931.381999872,92.0,,832.0,0.0,60.0,3.55,14.0,30.0
939.4179998720001,92.0,,790.0,0.0,61.0,2.38,13.0,30.0
6720.548000000001,60.0,,1001.0,15.0,51.0,4.05,14.0,30.0
6728.576,60.0,,957.0,10.0,50.0,2.8,13.0,30.0
6736.605999872,61.0,,1080.0,13.0,49.0,6,16.0,30.0
6744.636999936,62.0,,902.0,11.0,48.0,2.72,13.0,30.0
6752.662999808001,63.0,,856.0,1.0,48.0,3.13,13.0,30.0
6760.6699998720005,63.0,,849.0,6.0,48.0,2.38,12.0,30.0
6768.696000000001,65.0,,1190.0,8.0,48.0,3.66,14.0,30.0
6776.717999872,66.0,,837.0,11.0,48.0,3,13.0,30.0
6784.736999936001,66.0,,798.0,11.0,48.0,3.27,13.0,30.0
6792.758999808,67.0,,832.0,10.0,47.0,3,13.0,30.0
6800.798999808,68.0,,1105.0,10.0,47.0,4.83,15.0,30.0
6808.836999936,69.0,,827.0,4.0,47.0,3.19,13.0,30.0
6816.8629998080005,69.0,,842.0,0.0,48.0,2.27,12.0,30.0
6824.884,70.0,,817.0,6.0,47.0,2.55,13.0,30.0
6832.894999808001,71.0,,826.0,16.0,48.0,2.66,12.0,30.0
6836.918999808,72.0,,841.0,,48.0,2.19,12.0,30.0
6844.929999872001,72.0,,924.0,10.0,47.0,10.72,19.0,30.0
6852.947000064,73.0,,843.0,14.0,46.0,6.66,16.0,30.0
6856.952999936,74.0,,822.0,,46.0,2.41,13.0,30.0
6864.980999936,75.0,,889.0,13.0,46.0,4.83,15.0,30.0
6872.988,75.0,,1027.0,16.0,46.0,2.38,12.0,30.0
6880.997999872,76.0,,1151.0,15.0,45.0,2.11,12.0,30.0
6889.012000000001,76.0,,793.0,0.0,46.0,2.5,13.0,30.0
6897.028999936,78.0,,902.0,9.0,45.0,1.88,12.0,30.0
6901.037999872,78.0,,887.0,,45.0,2.27,12.0,30.0
6909.06,78.0,,925.0,8.0,46.0,2.86,13.0,30.0
6917.108,79.0,,1230.0,17.0,45.0,8.58,17.0,30.0
6925.129999872001,80.0,,782.0,5.0,46.0,2.44,13.0,30.0
6933.141999872,80.0,,1024.0,4.0,45.0,5.08,15.0,30.0
6937.150999808,81.0,,787.0,,46.0,2.11,12.0,30.0
6945.166999808001,81.0,,1020.0,6.0,45.0,3.69,14.0,30.0
6949.172999936,82.0,,803.0,,46.0,2.25,12.0,30.0
6957.196999936001,82.0,,802.0,21.0,46.0,2.16,12.0,30.0
6965.228,83.0,,912.0,24.0,45.0,7.36,17.0,30.0
6973.2459998720005,84.0,,1366.0,18.0,43.0,3.05,13.0,30.0
6981.256999936,84.0,,1890.0,31.0,42.0,16.63,21.0,30.0
6989.275000064001,84.0,,1520.0,43.0,39.0,3.16,13.0,30.0
6997.316999936001,84.0,,1527.0,36.0,41.0,2.72,13.0,30.0
7005.349999872001,84.0,,1090.0,7.0,42.0,2.02,12.0,30.0
7013.388000000001,84.0,,745.0,0.0,42.0,2.52,13.0,30.0
7021.430999808001,84.0,,752.0,0.0,42.0,2.52,13.0,30.0
7029.465999872001,84.0,,762.0,2.0,42.0,2.52,13.0,30.0
7037.5169999360005,84.0,,1462.0,12.0,42.0,4.52,13.0,30.0
7045.668000000001,85.0,,1514.0,27.0,42.0,12.63,16.0,30.0
7053.712,85.0,,1133.0,21.0,42.0,2.66,13.0,30.0
7061.828,86.0,,794.0,6.0,42.0,5.11,14.0,30.0
7069.859000064001,86.0,,1340.0,24.0,42.0,10.22,18.0,30.0
7077.892000000001,85.0,,838.0,2.0,42.0,2.47,13.0,30.0
7085.928000000001,86.0,,749.0,0.0,43.0,2.58,13.0,30.0
7093.960999936,86.0,,764.0,0.0,43.0,2.52,13.0,30.0
7101.989999872,86.0,,761.0,0.0,43.0,2.52,13.0,30.0
7110.049999872001,85.0,,1510.0,21.0,43.0,12.52,19.0,30.0
7118.076999936,85.0,,1450.0,33.0,44.0,13.61,21.0,30.0
7126.108,86.0,,1452.0,41.0,43.0,11.05,19.0,30.0
7134.118999808001,86.0,,1511.0,41.0,42.0,13.05,20.0,30.0
7138.126999808001,86.0,,1534.0,,42.0,12.13,19.0,30.0
7146.136,86.0,,1381.0,35.0,42.0,3.3,13.0,30.0
7150.145999872,85.0,,1564.0,,42.0,13.16,20.0,30.0
7158.155000064001,85.0,,756.0,49.0,42.0,2.61,13.0,30.0
7166.193999872001,86.0,,799.0,53.0,43.0,2.27,12.0,30.0
7174.204000000001,85.0,,773.0,50.0,43.0,2.5,13.0,30.0
7182.243000064001,85.0,,792.0,46.0,43.0,2.44,12.0,30.0
7190.264,84.0,,1470.0,50.0,41.0,12.22,19.0,30.0
7198.275000064001,84.0,,1519.0,50.0,40.0,11.38,20.0,30.0
7206.291000064,84.0,,1489.0,52.0,40.0,6.36,16.0,30.0
7214.312000000001,84.0,,1545.0,51.0,40.0,5.02,14.0,30.0
7222.332,84.0,,1591.0,57.0,39.0,12.13,19.0,30.0
7230.3649999360005,84.0,,1760.0,65.0,39.0,9.05,17.0,30.0
7238.373999872,84.0,,1979.0,68.0,38.0,12.5,19.0,30.0
7246.464999936001,84.0,,2067.0,70.0,37.0,8.02,17.0,30.0
7254.476000000001,84.0,,1978.0,61.0,39.0,3.52,13.0,30.0
7258.489999872,84.0,,1827.0,,36.0,12.13,19.0,30.0
7266.499000064,84.0,,1908.0,64.0,36.0,14.83,20.0,30.0
7274.536999936,84.0,,1859.0,66.0,36.0,14.19,20.0,30.0
7282.569999872,85.0,,1995.0,68.0,35.0,18.16,23.0,30.0
7290.580000000001,85.0,,2015.0,68.0,35.0,19.69,24.0,30.0
7298.604,85.0,,2059.0,70.0,34.0,17.94,22.0,30.0
7306.648,85.0,,2133.0,73.0,34.0,15.88,21.0,30.0
7314.701999872001,84.0,,2190.0,74.0,33.0,18.3,22.0,30.0
7322.737999872001,84.0,,2203.0,75.0,33.0,16.3,21.0,30.0
7330.742999808001,84.0,,2227.0,75.0,34.0,4.66,14.0,30.0
7334.753999872,84.0,,2393.0,,34.0,7.13,17.0,30.0
7342.766999808,83.0,,2421.0,84.0,33.0,13.88,19.0,30.0
7350.776999936001,84.0,,2461.0,81.0,33.0,18.94,22.0,30.0
7358.788999936,84.0,,2354.0,78.0,33.0,9.97,18.0,30.0
7366.8240000000005,84.0,,2272.0,74.0,34.0,4.52,14.0,30.0
7374.845999872001,84.0,,2274.0,78.0,33.0,14.02,20.0,30.0
7378.856000000001,84.0,,2376.0,,33.0,16.58,21.0,30.0
7386.870999808,84.0,,2445.0,84.0,33.0,17.52,21.0,30.0
7394.88,84.0,,2501.0,82.0,33.0,12.97,17.0,30.0
7402.908999936,84.0,,2388.0,79.0,33.0,13.13,19.0,30.0
7406.92,84.0,,2348.0,,33.0,13.72,20.0,30.0
7414.950999808,84.0,,2291.0,75.0,33.0,16.97,21.0,30.0
7422.960999936001,84.0,,2256.0,80.0,33.0,12.47,19.0,30.0
7430.974999808001,84.0,,2482.0,79.0,33.0,5.55,15.0,30.0
7438.996,84.0,,2421.0,80.0,33.0,14.8,20.0,30.0
7443.003000064001,84.0,,2426.0,,32.0,26.5,31.0,30.0
7451.02,85.0,,2505.0,86.0,32.0,27.22,31.0,30.0
7455.036999936,85.0,,2535.0,,32.0,10.63,18.0,30.0
7463.045999872001,84.0,,2476.0,80.0,33.0,4.66,14.0,30.0
7471.059000064,83.0,,2368.0,80.0,33.0,6.8,16.0,30.0
7475.064999936,83.0,,2352.0,,32.0,14.19,20.0,30.0
7483.0960000000005,84.0,,2385.0,81.0,32.0,15.69,20.0,30.0
7491.128000000001,84.0,,2410.0,81.0,31.0,12.5,19.0,30.0
7499.152,84.0,,2291.0,73.0,32.0,4.33,14.0,30.0
7503.160999936001,83.0,,2002.0,,33.0,3.8,13.0,30.0
7511.168999936001,82.0,,1619.0,43.0,33.0,2.83,13.0,30.0
7515.177999872,83.0,,684.0,4.0,33.0,3.16,13.0,30.0
7523.200999936001,83.0,,865.0,0.0,33.0,2.77,13.0,30.0
7531.224999936,84.0,,773.0,0.0,34.0,2.5,13.0,30.0
7539.2489999360005,85.0,,753.0,0.0,34.0,2.5,13.0,30.0
7547.264999936,85.0,,743.0,0.0,35.0,2.5,13.0,30.0
7555.2880000000005,86.0,,745.0,0.0,35.0,2.47,13.0,30.0
7563.316999936001,86.0,,748.0,0.0,36.0,2.5,13.0,30.0
7571.328,86.0,,1186.0,22.0,36.0,11.86,20.0,30.0
7579.355000064001,85.0,,2020.0,50.0,36.0,24.05,32.0,30.0
7587.3649999360005,85.0,,1831.0,68.0,35.0,17.8,23.0,30.0
7595.374999808,85.0,,2197.0,77.0,34.0,8.19,17.0,30.0
7603.384999936001,84.0,,2398.0,84.0,34.0,8.77,17.0,30.0
7611.396000000001,83.0,,2559.0,86.0,33.0,21.97,24.0,30.0
7619.427000064001,84.0,,2520.0,83.0,32.0,24.41,27.0,30.0
7627.4400000000005,85.0,,2454.0,82.0,31.0,24.75,27.0,30.0
7635.465999872001,85.0,,2478.0,84.0,31.0,17.58,22.0,30.0
7643.488,84.0,,2494.0,84.0,32.0,8.08,17.0,30.0
7651.508000000001,84.0,,2495.0,81.0,31.0,15.66,20.0,30.0
7659.5169999360005,84.0,,2327.0,80.0,31.0,12.63,19.0,30.0
7667.568999936,84.0,,2460.0,82.0,31.0,11.33,18.0,30.0
7675.627000064001,84.0,,2441.0,82.0,30.0,16.36,21.0,30.0
7683.677999872,84.0,,2425.0,81.0,30.0,13.3,19.0,30.0
7691.721999872,84.0,,2380.0,80.0,30.0,13.63,19.0,30.0
7699.769999872001,84.0,,2372.0,79.0,30.0,13.52,19.0,30.0
7707.820999936001,84.0,,2324.0,78.0,30.0,12.58,19.0,30.0
7715.865999872,84.0,,2292.0,77.0,30.0,11.83,18.0,30.0
7723.921999872001,84.0,,2260.0,74.0,30.0,8.25,17.0,30.0
7731.929999872001,84.0,,2171.0,67.0,31.0,4.38,14.0,30.0
7739.972000000001,84.0,,2064.0,74.0,30.0,20.77,25.0,30.0
7748.006999808001,85.0,,2343.0,80.0,30.0,15.63,20.0,30.0
7756.028,84.0,,2392.0,82.0,30.0,12.25,19.0,30.0
7764.057999872,84.0,,2422.0,80.0,30.0,10.19,18.0,30.0
7772.101999872,84.0,,2325.0,70.0,30.0,7.27,17.0,30.0
7780.1320000000005,84.0,,1986.0,65.0,30.0,20.75,26.0,30.0
7788.168999936001,85.0,,2100.0,67.0,31.0,4.11,14.0,30.0
7796.197999872001,84.0,,1754.0,53.0,31.0,3.11,13.0,30.0
7800.2089999360005,83.0,,1532.0,,30.0,8.13,17.0,30.0
7808.222999808,84.0,,1624.0,57.0,30.0,12.25,20.0,30.0
7812.230999808001,85.0,,1865.0,,30.0,17.47,23.0,30.0
7820.257999872,86.0,,1937.0,68.0,30.0,20.16,26.0,30.0
7828.2849999360005,86.0,,2179.0,75.0,30.0,18.13,22.0,30.0
7836.320000000001,84.0,,2279.0,77.0,30.0,16.27,21.0,30.0
7844.358999808001,84.0,,2258.0,72.0,30.0,6.63,15.0,30.0
7852.372,83.0,,2002.0,60.0,31.0,3.72,13.0,30.0
7856.377999872,83.0,,1565.0,,31.0,2.77,13.0,30.0
7864.4019998720005,83.0,,1470.0,52.0,30.0,5.86,15.0,30.0
7872.432000000001,84.0,,1572.0,45.0,31.0,2.86,13.0,30.0
7880.452,84.0,,1138.0,41.0,31.0,2.58,19.0,30.0
7888.462999808001,85.0,,1372.0,49.0,31.0,10.02,19.0,30.0
7896.473999872001,86.0,,1541.0,51.0,31.0,9.08,18.0,30.0
7900.480999936,85.0,,1363.0,,32.0,2.33,13.0,30.0
7908.502999808001,85.0,,969.0,32.0,32.0,2.02,12.0,30.0
7912.508999936001,86.0,,728.0,,32.0,2.66,13.0,30.0
7920.524999936,86.0,,859.0,0.0,32.0,2.8,13.0,30.0
7928.588999936001,86.0,,738.0,0.0,33.0,2.58,13.0,30.0
7932.5960000000005,86.0,,743.0,0.0,33.0,2.69,13.0,30.0
7936.603000064,86.0,,1283.0,,33.0,7.44,17.0,30.0
7944.619000064001,86.0,,1035.0,22.0,33.0,7.36,15.0,30.0
7952.641999872,86.0,,1247.0,21.0,34.0,8.97,18.0,30.0
7956.656999936001,85.0,,1139.0,,34.0,13.08,22.0,30.0
7964.664000000001,85.0,,1459.0,33.0,34.0,9.38,18.0,30.0
7972.684,85.0,,866.0,31.0,35.0,2.61,13.0,30.0
7980.692000000001,86.0,,763.0,8.0,36.0,2.41,13.0,30.0
7988.699000064001,86.0,,1242.0,32.0,36.0,11.19,21.0,30.0
7992.7080000000005,86.0,,691.0,,36.0,3.05,13.0,30.0
8000.76,87.0,,799.0,16.0,36.0,2.38,13.0,30.0
8008.776000000001,86.0,,1686.0,34.0,36.0,14.86,21.0,30.0
8016.789999872,84.0,,878.0,11.0,36.0,2.8,14.0,30.0
8024.805999872001,84.0,,1515.0,37.0,37.0,16.33,23.0,30.0
8032.816999936001,85.0,,1695.0,46.0,37.0,11.77,19.0,30.0
8040.828999936,85.0,,1624.0,31.0,37.0,3.11,13.0,30.0
8044.836,85.0,,802.0,,38.0,2.16,12.0,30.0
8052.8619998720005,85.0,,788.0,20.0,37.0,2.41,13.0,30.0
8060.891000064001,85.0,,1850.0,43.0,38.0,21.13,30.0,30.0
8068.912,85.0,,1384.0,14.0,38.0,2.41,13.0,30.0
8076.948,86.0,,734.0,0.0,39.0,2.52,13.0,30.0
8084.968000000001,86.0,,748.0,0.0,39.0,2.58,13.0,30.0
8092.9800000000005,86.0,,745.0,9.0,39.0,2.61,13.0,30.0
8100.992999936,86.0,,1291.0,13.0,40.0,6.25,15.0,30.0
8109.043000064001,86.0,,939.0,10.0,40.0,2.58,13.0,30.0
8117.052000000001,87.0,,824.0,6.0,41.0,2.61,13.0,30.0
8125.06,87.0,,1633.0,24.0,42.0,12.63,20.0,30.0
8133.072,87.0,,1378.0,26.0,42.0,8.36,17.0,30.0
8137.080000000001,86.0,,909.0,,42.0,2.33,12.0,30.0
8145.107000064,86.0,,774.0,17.0,42.0,2.55,17.0,30.0
8153.118999808001,86.0,,1335.0,33.0,42.0,13.47,22.0,30.0
8157.128000000001,87.0,,1313.0,,42.0,2.66,13.0,30.0
8165.165999872001,87.0,,1179.0,19.0,42.0,2.16,12.0,30.0
8173.188,86.0,,1555.0,27.0,42.0,15.38,19.0,30.0
8181.196999936001,86.0,,1654.0,45.0,42.0,18.08,26.0,30.0
8189.256,85.0,,2088.0,55.0,41.0,14.69,20.0,30.0
8193.269999872,84.0,,1430.0,,42.0,2.55,13.0,30.0
8201.280999936,84.0,,1208.0,32.0,42.0,2.22,12.0,30.0
8205.291000064,83.0,,1090.0,,41.0,2.66,13.0,30.0
8209.297999872,84.0,,1345.0,45.0,42.0,2.77,13.0,30.0
8217.309999872,83.0,,1254.0,18.0,42.0,2.27,12.0,30.0
8225.324,83.0,,922.0,22.0,41.0,8.25,18.0,30.0
8233.414999808001,84.0,,1245.0,42.0,40.0,12.33,22.0,30.0
8241.424999936,85.0,,1426.0,51.0,39.0,12.05,19.0,30.0
8249.436999936,84.0,,1490.0,47.0,40.0,2.61,13.0,30.0
8257.449999872,84.0,,1339.0,42.0,40.0,7.41,16.0,30.0
8261.459000064,84.0,,751.0,,40.0,2.47,13.0,30.0
8269.508,84.0,,1451.0,26.0,39.0,17.08,33.0,30.0
8277.536,85.0,,1264.0,33.0,39.0,9.41,18.0,30.0
8285.571000064001,86.0,,726.0,3.0,39.0,2.47,13.0,30.0
8293.595000064,86.0,,917.0,13.0,40.0,2.66,13.0,30.0
8301.628,85.0,,1118.0,29.0,40.0,11.11,20.0,30.0
8309.643000064001,86.0,,1419.0,37.0,39.0,2.97,13.0,30.0
8317.656999936,86.0,,1131.0,25.0,40.0,2.08,12.0,30.0
8325.670999808,87.0,,890.0,23.0,39.0,10.86,48.0,30.0
8333.696,86.0,,1452.0,30.0,39.0,2.86,13.0,30.0
8341.708999936001,85.0,,1370.0,26.0,39.0,14.58,24.0,30.0
8349.732,85.0,,1282.0,36.0,39.0,10.5,18.0,30.0
8357.742999808,86.0,,1200.0,24.0,40.0,2.13,12.0,30.0
8365.768999936001,86.0,,1135.0,22.0,40.0,6.72,16.0,30.0
8373.806999808001,86.0,,1014.0,24.0,39.0,7.05,17.0,30.0
8381.817999872,85.0,,1315.0,25.0,39.0,6,15.0,30.0
8389.825999872,84.0,,1377.0,28.0,39.0,6.61,16.0,30.0
8397.84,84.0,,1251.0,23.0,40.0,2.69,13.0,30.0
8405.854999808,84.0,,1261.0,41.0,39.0,14.63,37.0,30.0
8413.894999808,86.0,,1322.0,44.0,38.0,9.3,18.0,30.0
8421.958999808001,86.0,,1183.0,23.0,39.0,2.11,12.0,30.0
8429.989999872001,86.0,,963.0,18.0,39.0,10.19,20.0,30.0
8438.028,85.0,,1417.0,30.0,39.0,14,22.0,30.0
8446.057999872,86.0,,736.0,19.0,39.0,2.47,13.0,30.0
8454.065999872,86.0,,881.0,2.0,39.0,2.52,13.0,30.0
8462.072,86.0,,778.0,0.0,40.0,2.52,13.0,30.0
8470.096000000001,86.0,,787.0,1.0,41.0,2.44,13.0,30.0
8478.124,85.0,,1118.0,9.0,42.0,2.8,12.0,30.0
8486.152,85.0,,908.0,13.0,42.0,2.36,12.0,30.0
8494.184999936,86.0,,801.0,6.0,42.0,2.41,12.0,30.0
8502.212999936,86.0,,1236.0,15.0,43.0,2.41,13.0,30.0
8510.230999808,86.0,,741.0,8.0,43.0,2.5,13.0,30.0
8518.240999936,86.0,,686.0,4.0,43.0,2.63,13.0,30.0
8526.26,87.0,,733.0,0.0,44.0,2.11,12.0,30.0
90195.60499993601,84.0,,1509.0,53.0,30.0,11.38,18.0,28.0
90203.625999872,84.0,,1556.0,49.0,31.0,3.52,13.0,28.0
90211.656,85.0,,1357.0,51.0,31.0,15.5,48.0,28.0
90219.673999872,86.0,,1579.0,31.0,31.0,2.83,13.0,28.0
90227.701999872,86.0,,845.0,0.0,32.0,2.88,13.0,28.0
90235.736,86.0,,772.0,0.0,32.0,2.75,13.0,28.0
